country_code,country,year,overweight_pct,alcohol_liters_pc,gdp_per_capita_usd,gdp_growth_pct,unemployment_pct,inflation_pct,gini_index,trade_pct_gdp,education_expenditure_pct_gdp,govt_debt_pct_gdp,recession_flag,crisis_score,gdp_growth_lag1,gdp_growth_lag2,tertiary_attainment_pct,low_education_pct,physical_inactivity_pct,sunny_days,food_total_kcal,food_cereals_kcal,food_sugar_kcal,food_meat_kcal,food_dairy_kcal,food_fish_kcal,food_vegetables_kcal,food_fruits_kcal,food_vegoils_kcal,food_alcohol_kcal,prod_sugar_cane_t,prod_sugar_beet_t,prod_raw_sugar_t,prod_beef_t,prod_pork_t,prod_poultry_t,prod_meat_total_t,prod_wine_t,prod_beer_t,prod_cattle_fat_t,prod_pig_fat_t,prod_lard_t,prod_butter_t,prod_raw_milk_t,prod_tobacco_t,prod_sugar_cane_kg_pc,prod_sugar_beet_kg_pc,prod_raw_sugar_kg_pc,prod_beef_kg_pc,prod_pork_kg_pc,prod_poultry_kg_pc,prod_meat_total_kg_pc,prod_wine_kg_pc,prod_beer_kg_pc,prod_cattle_fat_kg_pc,prod_pig_fat_kg_pc,prod_lard_kg_pc,prod_butter_kg_pc,prod_raw_milk_kg_pc,prod_tobacco_kg_pc,total_all_causes,cardiovascular,ischaemic_heart,stroke,all_cancers,colorectal_cancer,lung_cancer,diabetes,liver_cirrhosis,alcohol_disorders,respiratory,suicide,smoking_pct,healthcare_exp_pct,urbanization_pct
RO,Romania,1995,40.85,18.5,4572.258,6.234,8.01,32.242,31.2,56.291,3.1,25.32,0,1,3.932,1.529,8.73,25.23,16.62,159,3027.0,1364.0,,0.13,14.42,0.34,7.17,2.29,8.0,130.0,,2654610.0,266933.0,201781.0,673016.0,286110.0,1243814.0,672000.0,876800.0,9883.1,180102.9,97926.7,16050.0,4614700.0,13358.0,,117.0243,11.7673,8.8952,29.6688,12.6127,54.8316,29.6241,38.6523,0.4357,7.9396,4.3169,0.7075,203.4317,0.5889,,,,,,,,,,,,,38.5,2.6224999999999996,53.9
RO,Romania,1996,41.26,18.61,4764.637,3.908,6.74,38.829,30.85,60.781,3.241,25.09,0,1,6.234,3.932,8.76,26.46,17.27,160,3056.0,1350.0,,0.25,12.86,0.33,7.86,0.93,9.0,127.0,,2848169.0,396343.0,177415.0,630646.0,292558.0,1179958.2,766300.0,811800.0,8689.7,168764.4,76761.4,13400.0,4686204.0,12092.0,,125.9193,17.5226,7.8436,27.8812,12.9342,52.1667,33.8786,35.8902,0.3842,7.4612,3.3937,0.5924,207.1799,0.5346,,,,,,,,,,,,,38.18,2.9399999999999995,53.68
RO,Romania,1997,41.72,18.72,4546.668,-4.849,5.515,154.763,30.5,63.205,3.15,24.86,1,2,3.908,6.234,8.79,27.69,17.92,170,3046.0,1428.0,,0.39,8.13,0.13,5.64,2.08,6.0,135.0,,2725512.0,259964.0,185104.0,666700.0,254253.0,1177977.9,668800.0,765100.0,9066.3,178412.7,83878.1,9200.0,4637954.0,18119.0,,120.844,11.5263,8.2072,29.5602,11.2731,52.2293,29.6533,33.9231,0.402,7.9105,3.719,0.4079,205.638,0.8034,,,,,,,,,,,,,37.86,3.2574999999999994,53.45
RO,Romania,1998,42.25,18.82,4463.608,-2.03,5.63,59.097,31.1,53.839,3.06,24.63,1,2,-4.849,3.908,8.82,28.92,18.57,161,3068.0,1402.0,,0.47,5.93,0.25,5.11,2.4,11.0,120.0,,2361359.0,190000.0,150245.0,617188.0,267034.0,1098169.1,507100.0,998900.0,7358.9,165163.0,89455.1,6355.0,4511924.0,17536.0,,104.915,8.4417,6.6754,27.4216,11.8643,48.7916,22.5304,44.3811,0.327,7.3382,3.9745,0.2824,200.4645,0.7791,,,,,,,,,,,,,37.54,3.5749999999999997,53.22
RO,Romania,1999,42.86,18.93,4453.781,-0.377,6.239,45.804,29.4,57.974,2.96,24.4,0,1,-2.03,-4.849,8.85,30.15,19.22,169,3081.0,1399.0,,0.19,8.69,0.24,6.32,2.34,8.0,128.0,,1414928.0,86000.0,153000.0,595133.0,268501.0,1082370.2,566100.0,1113300.0,7493.9,159260.9,66124.5,9200.0,4360295.0,14754.0,,62.9639,3.827,6.8085,26.4833,11.9482,48.1652,25.1913,49.5416,0.3335,7.0871,2.9425,0.4094,194.032,0.6565,,1379.8,463.2,433.9,234.9,23.4,44.6,12.2,59.9,5.0,121.9,13.6,37.22,3.8925,53.02
RO,Romania,2000,43.54,19.05,4569.311,2.461,6.969,45.667,29.3,48.521,2.869,22.5,0,1,-0.377,-2.03,8.9,32.4,19.89,169,3141.0,1395.0,,0.38,6.15,0.39,5.59,2.62,8.0,131.0,,666870.0,54400.0,162000.0,502337.0,259414.0,983866.5,545300.0,1194096.0,7934.7,134428.2,61267.4,6088.0,4301259.0,10869.0,,29.714,2.4239,7.2183,22.3828,11.5588,43.8385,24.2971,53.2058,0.3535,5.9898,2.7299,0.2713,191.6528,0.4843,,1286.0,429.2,406.2,243.3,24.3,47.4,11.5,58.1,4.4,106.4,14.0,36.9,4.21,52.86
RO,Romania,2001,44.29,19.05,4875.303,5.218,6.561,34.477,29.4,51.929,3.266,25.9,0,1,2.461,-0.377,8.8,31.5,20.5,173,3239.0,1402.0,,0.57,6.58,0.5,6.21,2.57,8.0,148.0,,875485.0,75547.0,144558.0,460109.0,283898.0,947979.0,546300.0,1266300.0,7080.4,123127.8,64848.4,6530.0,4457353.0,10088.0,,39.5575,3.4135,6.5316,20.7893,12.8275,42.833,24.6837,57.2159,0.3199,5.5633,2.9301,0.295,201.3988,0.4558,,1282.5,426.5,405.9,252.2,26.5,48.1,10.9,64.3,4.8,100.1,13.4,36.58,4.38,52.76
RO,Romania,2002,45.1,19.4,5248.55,5.703,8.112,22.54,30.2,53.71,3.504,24.8,0,1,5.218,2.461,9.1,33.0,21.15,160,3319.0,1423.0,,0.69,6.87,0.47,6.45,3.07,12.0,154.0,,954630.0,67717.0,156106.0,476168.0,339897.0,1033881.8,546100.0,1162700.0,7646.0,127425.2,70714.8,6000.0,4637438.0,15979.0,,43.9304,3.1162,7.1837,21.9124,15.6415,47.5775,25.1306,53.5055,0.3519,5.8639,3.2542,0.2761,213.4069,0.7353,,1337.1,436.1,420.3,252.1,26.6,47.9,11.5,65.1,5.7,108.3,15.1,36.26,4.58,52.75
RO,Romania,2003,45.97,19.29,5410.308,2.341,6.95,15.273,29.9,56.18,3.544,22.1,0,1,5.703,5.218,8.9,36.0,21.84,174,3365.0,1356.0,,1.06,8.23,0.62,5.71,3.34,17.0,152.0,,764475.0,58855.0,185400.0,532516.0,344198.0,1137257.7,545700.0,1329200.0,9080.8,142504.3,72019.7,6000.0,4852149.0,7862.0,,35.4345,2.728,8.5935,24.6829,15.9541,52.7135,25.294,61.6103,0.4209,6.6053,3.3382,0.2781,224.9039,0.3644,,1293.3,416.9,413.1,250.8,26.6,47.7,12.7,59.8,5.1,97.2,14.1,35.94,5.37,52.8
RO,Romania,2004,46.89,18.69,6008.64,10.428,7.719,11.874,30.0,60.626,3.313,18.9,0,1,2.341,5.703,10.3,35.0,22.55,169,3354.0,1386.0,,1.32,8.75,0.64,4.51,3.4,14.0,154.0,,672723.0,69674.0,161618.0,374039.0,302928.0,918809.0,707072.0,1440586.0,7916.0,100094.9,58733.2,7154.0,5053100.0,7471.0,,31.3598,3.2479,7.534,17.4363,14.1214,42.8314,32.961,67.1547,0.369,4.666,2.7379,0.3335,235.5566,0.3483,,1217.9,400.3,394.0,250.6,26.6,47.1,13.0,57.2,4.1,93.4,12.8,35.62,5.48,52.92
RO,Romania,2005,47.84,18.32,6328.09,4.668,7.174,9.015,29.8,59.361,3.5,15.9,0,0,10.428,2.341,11.4,36.5,23.3,156,3396.0,1345.0,,1.87,10.19,0.9,10.57,4.43,13.0,148.0,,729658.0,74322.0,190196.0,436424.0,308639.0,992905.5,260220.0,1529480.0,9315.7,116789.5,80417.2,8000.0,5007800.0,3682.0,,34.2246,3.4861,8.9211,20.4705,14.4767,46.5722,12.2056,71.7403,0.437,5.478,3.772,0.3752,234.8909,0.1727,,1218.8,398.5,400.9,254.1,27.8,49.4,12.5,55.0,3.1,88.5,12.8,35.3,5.53,53.07
RO,Romania,2006,48.82,18.09,6876.778,8.029,7.27,6.559,39.6,61.684,4.307,12.4,0,0,4.668,10.428,12.4,36.0,24.11,172,3430.0,1310.0,,2.46,11.7,1.34,12.24,5.7,17.0,164.0,,1152200.0,117699.0,159313.0,451832.0,273305.0,934366.6,501401.0,1748419.0,7803.1,120912.8,80010.8,8000.0,5313358.0,1686.0,,54.3651,5.5535,7.517,21.3191,12.8955,44.0869,23.658,82.4969,0.3682,5.7051,3.7752,0.3775,250.7039,0.0796,,1163.1,389.0,382.6,254.9,29.0,49.3,12.4,51.7,0.9,82.2,13.3,34.95,5.07,53.26
RO,Romania,2007,49.82,18.34,7483.974,7.234,6.413,4.837,37.5,63.505,4.15,11.9,0,0,8.029,4.668,13.9,35.2,24.99,180,3375.0,1303.0,,3.74,9.94,0.84,9.34,5.24,15.0,174.0,,748839.0,76675.0,164642.0,470223.0,312145.0,1006521.2,535514.0,1921266.0,8064.1,125834.3,76076.5,6487.0,5028254.0,1128.0,,35.8588,3.6716,7.884,22.517,14.9473,48.1982,25.6436,92.0015,0.3862,6.0257,3.643,0.3106,240.7824,0.054,,1084.7,365.4,347.6,252.9,28.9,49.4,13.3,53.1,0.9,80.4,12.0,34.6,5.02,53.45
RO,Romania,2008,50.83,18.39,8318.003,9.307,5.787,7.851,36.4,65.175,4.097,12.3,0,0,7.234,8.029,16.0,34.7,25.93,172,3402.0,1313.0,,4.61,12.17,1.14,13.48,4.79,18.0,179.0,,706660.0,130899.0,149660.0,439029.0,316007.0,959995.6,554182.0,2024042.0,7330.3,117486.6,76338.6,7100.0,4883436.0,2366.0,,34.4076,6.3735,7.287,21.3766,15.3865,46.7427,26.9834,98.5517,0.3569,5.7205,3.717,0.3457,237.7771,0.1152,,1044.7,352.4,323.3,257.5,29.5,50.6,12.9,56.9,1.1,75.6,12.3,34.266666666666666,5.02,53.63
RO,Romania,2009,51.86,18.13,7924.871,-5.517,6.859,5.587,35.6,58.47,4.002,21.8,1,1,9.307,7.234,16.8,32.2,26.92,172,3379.0,1319.0,,4.74,15.36,0.47,11.62,3.96,14.0,164.0,,816814.0,93998.0,155199.0,470567.0,371393.0,1072552.5,495732.0,1809018.0,7601.6,125926.4,81817.3,8800.0,4682071.0,1566.0,,40.1038,4.6151,7.6199,23.1038,18.2346,52.66,24.3394,88.8189,0.3732,6.1827,4.0171,0.4321,229.8797,0.0769,,1028.0,343.5,318.0,261.7,30.9,51.9,13.2,60.4,1.1,77.5,12.9,33.93333333333334,5.28,53.79
RO,Romania,2010,52.88,17.62,7660.707,-3.906,6.959,6.091,35.5,69.955,3.416,29.0,1,1,-5.517,9.307,18.3,33.0,27.94,166,3358.32,1086.84,,6.69,14.42,0.51,9.97,8.33,16.99,156.96,,837895.0,107979.4,154464.0,428891.0,349021.0,1006687.0,328724.0,1665638.0,7565.6,114773.6,148240.3,9750.0,3964882.0,2971.0,,41.3839,5.3331,7.629,21.1831,17.2383,49.7206,16.2358,82.2664,0.3737,5.6687,7.3216,0.4816,195.8269,0.1467,,1016.3,342.9,314.2,261.6,30.9,51.9,14.1,60.8,1.0,75.5,13.7,33.6,5.64,53.9
RO,Romania,2011,53.91,17.32,8044.572,4.496,7.177,5.789,35.9,76.271,2.914,32.3,0,0,-3.906,-5.517,20.3,32.1,28.94,170,3394.44,1094.58,,7.37,13.64,0.5,12.55,7.75,16.52,159.83,,660497.0,92431.5,142306.0,454415.0,327025.0,997693.0,405817.0,1723922.0,6970.1,121604.0,145398.6,9450.0,4093735.0,2562.0,,32.783,4.5877,7.0632,22.5544,16.2315,49.5194,20.1423,85.5649,0.346,6.0357,7.2167,0.469,203.188,0.1272,1604.05,1043.44,345.96,317.17,265.43,31.41,52.75,12.58,51.06,0.72,76.4,13.0,33.28,4.48,53.96
RO,Romania,2012,54.94,17.18,8234.286,1.904,6.794,3.335,36.5,76.594,2.823,35.4,0,0,4.496,-3.906,21.7,32.7,29.92,183,3351.38,1114.61,,5.86,14.0,0.56,8.36,7.6,16.26,167.49,,719788.0,112703.3,114464.0,442942.0,351704.0,989921.4,331061.0,1832493.0,5606.4,118533.8,143162.7,9290.0,3900610.0,1341.0,,35.8853,5.6189,5.7066,22.083,17.5343,49.3529,16.5052,91.3595,0.2795,5.9095,7.1374,0.4632,194.4662,0.0669,1606.48,1043.25,346.61,312.06,268.67,32.88,53.11,13.07,50.49,0.56,81.24,12.67,32.96,4.51,53.96
RO,Romania,2013,55.96,17.09,8287.958,0.279,7.096,3.985,36.9,81.398,3.068,37.8,0,0,1.904,4.496,22.9,32.8,30.89,171,3418.25,1167.94,,5.91,16.18,0.71,9.55,6.8,15.46,165.23,,1029209.0,156402.2,96179.0,396070.0,322893.0,896460.0,515428.0,1751924.0,4710.8,105990.6,129357.1,9800.0,3981053.0,1357.0,,51.5024,7.8265,4.8129,19.8197,16.1578,44.8596,25.7924,87.6677,0.2357,5.3039,6.4731,0.4904,199.2151,0.0679,1520.65,968.6,323.9,295.0,269.76,32.5,53.17,12.52,46.73,0.6,75.66,12.24,32.64,5.22,53.91
RO,Romania,2014,56.99,16.98,8661.474,4.116,6.802,1.068,36.0,83.375,3.125,39.1,0,0,0.279,1.904,25.0,31.7,31.89,164,3476.81,1187.15,,6.75,17.36,0.76,9.27,6.14,14.87,168.51,,1398570.0,218188.0,107581.0,459756.0,396995.0,1045969.9,378283.0,1658060.0,5269.3,123033.3,149078.4,10590.0,4129838.0,1405.0,,70.2482,10.9593,5.4036,23.0929,19.9405,52.5376,19.0006,83.282,0.2647,6.1798,7.488,0.5319,207.436,0.0706,1516.64,950.84,319.95,279.26,273.22,32.39,54.17,12.58,47.77,1.44,78.4,11.33,32.32,5.03,53.83
RO,Romania,2015,58.02,16.85,8977.017,3.157,6.812,-0.594,35.9,83.521,3.107,37.7,0,0,4.116,0.279,25.6,31.4,32.91,169,3537.66,1197.41,,6.0,21.02,0.75,12.24,7.54,16.2,166.6,,1040827.0,150553.3,118851.0,470055.0,410783.0,1084139.3,364573.0,1809096.0,5821.3,125789.4,150878.0,11200.0,4005994.0,1079.0,,52.5256,7.5977,5.9978,23.7214,20.7303,54.7114,18.3983,91.2965,0.2938,6.348,7.6141,0.5652,202.1635,0.0545,1529.97,955.16,324.98,269.85,275.33,33.66,54.85,13.99,45.67,1.17,86.25,11.43,32.0,4.94,53.71
RO,Romania,2016,59.06,16.82,9286.877,2.86,5.901,-1.545,34.4,85.893,3.026,37.8,0,0,3.157,4.116,25.6,32.6,33.99,169,3580.34,1219.51,,6.0,23.3,0.88,13.21,7.1,15.86,160.63,,1012186.0,150422.8,116177.0,500777.0,418720.0,1127512.7,330012.0,1802920.0,5690.3,134010.8,155961.4,11930.0,3954331.0,1656.0,,51.3741,7.6348,5.8966,25.4172,21.2524,57.2276,16.75,91.5083,0.2888,6.8018,7.9159,0.6055,200.7044,0.0841,1479.39,900.25,299.93,256.69,277.32,35.16,54.02,14.8,46.5,1.39,81.99,10.16,31.74,5.08,53.55
RO,Romania,2017,60.09,16.92,10106.227,8.195,4.927,1.339,36.0,87.156,3.118,35.3,0,0,2.86,3.157,26.3,32.5,35.11,167,3596.99,1211.3,,5.7,23.4,0.89,18.53,7.81,16.36,162.2,,1174502.0,191497.8,110991.0,491906.0,436040.0,1126915.0,430504.0,1810100.0,5436.3,131636.8,151461.6,12110.0,3814132.0,1219.0,,59.9581,9.7759,5.6661,25.1117,22.2598,57.5288,21.9771,92.4052,0.2775,6.72,7.7321,0.6182,194.7107,0.0622,1479.85,892.82,294.47,251.26,275.59,34.51,53.92,14.06,47.33,1.28,86.86,9.97,31.48,5.19,53.36
RO,Romania,2018,61.1,16.99,10714.17,5.395,4.187,4.625,35.8,87.091,3.317,34.6,0,0,8.195,2.86,24.6,30.7,36.25,183,3621.81,1232.31,,6.53,23.93,0.85,20.17,8.54,17.2,159.81,,978270.0,108187.0,78760.0,426990.0,479867.0,1037841.0,125743.0,1823158.0,,,148997.3,10870.0,3797600.0,1260.0,,50.2347,5.5555,4.0444,21.9262,24.6415,53.2938,6.457,93.6203,,,7.6511,0.5582,195.009,0.0647,,873.55,289.81,247.15,273.22,35.03,52.61,15.04,47.87,1.13,94.6,10.03,31.22,5.51,53.14
RO,Romania,2019,62.11,16.99,11197.316,3.96,3.912,3.828,34.8,84.906,3.558,35.2,0,0,5.395,8.195,25.8,26.2,37.41,182,3650.09,1256.54,,6.26,23.52,0.96,23.18,10.19,17.9,180.17,,917160.0,150000.0,73730.0,398730.0,507106.0,1034576.0,380800.0,1669000.0,,,131069.4,8860.0,3663200.0,1210.0,,47.3455,7.7433,3.8061,20.5832,26.1777,53.4067,19.6576,86.1568,,,6.766,0.4574,189.1011,0.0625,,830.59,282.9,220.15,264.2,33.82,51.13,15.52,46.8,1.26,96.51,9.04,30.96,5.7,52.89
RO,Romania,2020,63.11,16.8,10854.049,-3.598,5.035,2.631,34.6,78.362,3.58,46.9,1,1,3.96,5.395,26.4,25.1,38.53,181,3646.48,1231.49,,7.89,27.72,0.88,22.23,9.29,18.74,181.52,,718480.0,93781.0,87490.0,388170.0,,,380800.0,1675000.0,,,130212.6,10220.0,3679600.0,1150.0,,37.2941,4.8679,4.5413,20.1487,,,19.7662,86.9441,,,6.7589,0.5305,190.9967,0.0597,,918.16,311.92,230.92,260.34,34.27,49.08,21.39,46.08,1.24,115.31,9.04,30.7,6.21,52.61
RO,Romania,2021,64.1,16.84,11546.322,5.587,5.59,5.052,33.9,87.071,3.316,48.6,0,0,-3.598,3.96,24.8,17.2,39.58,165,3660.52,1220.58,,8.76,28.35,1.06,26.88,10.46,21.73,220.67,,783530.0,99664.5,82720.0,391390.0,451850.0,983454.3,450000.0,1660000.0,,,131133.6,9480.0,3637000.0,970.0,,40.9752,5.212,4.3259,20.468,23.6298,51.4304,23.533,86.8107,,,6.8577,0.4958,190.1992,0.0507,,1005.42,333.78,245.55,243.19,33.45,43.72,23.43,46.37,1.49,130.11,9.33,30.3,6.45,52.23
RO,Romania,2022,65.08,16.8,12076.303,4.188,5.614,13.795,32.3,93.95,3.279,48.1,0,1,5.587,-3.598,26.3,16.9,40.4,184,3701.64,1268.71,,8.69,27.38,0.99,29.91,11.58,23.88,207.08,,281330.0,37349.3,82640.0,344970.0,475450.0,965219.7,460000.0,1580000.0,,,125264.5,8930.0,3621800.0,190.0,,14.7691,1.9607,4.3384,18.1101,24.96,50.6717,24.1489,82.9462,,,6.5761,0.4688,190.1357,0.01,1570.46,924.54,307.13,224.6,240.82,33.68,44.59,19.6,44.89,1.35,113.1,8.93,30.0,5.8,52.16
RO,Romania,2023,,16.76,12340.817,2.258,5.589,10.397,29.8,83.375,3.16,49.3,0,1,4.188,5.587,22.8,18.2,41.49,171,3648.94,1248.48,,7.22,30.28,1.01,32.18,11.64,24.24,190.29,,403670.0,52551.0,78060.0,329670.0,500760.0,967577.1,370000.0,1500000.0,,,123783.9,9330.0,3618800.0,490.0,,21.1777,2.757,4.0953,17.2955,26.2714,50.762,19.4113,78.6945,,,6.4941,0.4895,189.853,0.0257,1376.06,787.06,257.26,187.66,241.53,33.11,45.52,15.67,39.69,1.11,108.93,8.33,30.16,5.71,52.16
SE,Sweden,1994,41.41,8.93,33862.422,4.016,9.58,2.158,25.21,63.95,6.24,54.1,0,0,-2.066,-1.159,29.95,28.25,40.11,131,3087.0,686.0,,3.67,89.74,4.39,27.61,17.18,19.0,130.0,,2349800.0,369000.0,136720.0,307593.0,75000.0,544415.0,,537865.0,4051.0,15579.4,11400.0,56318.0,3421000.0,,,267.6083,42.0238,15.5704,35.0304,8.5414,62.001,,61.2551,0.4614,1.7743,1.2983,6.4138,389.6025,,,590.7,303.9,129.5,258.7,31.1,35.8,18.8,7.1,4.3,91.4,15.8,55.02,6.09,83.83
SE,Sweden,1995,42.08,9.0,35064.414,4.094,8.897,2.455,25.2,68.681,6.154,53.61,0,0,4.016,-2.066,29.88,28.8,38.92,117,3088.0,725.0,,3.09,93.96,1.99,22.75,14.83,16.0,143.0,,2478500.0,356900.0,143330.0,308800.0,80000.0,556986.0,,547056.0,4246.8,15640.5,11500.0,56966.0,3304000.0,,,280.7882,40.433,16.2378,34.9838,9.0632,63.1007,,61.9757,0.4811,1.7719,1.3028,6.4537,374.3087,,,593.4,306.3,126.8,262.9,31.9,37.1,20.3,7.5,3.9,93.7,16.1,53.6,6.295,83.9
SE,Sweden,1996,42.76,9.07,35605.454,1.705,9.547,0.533,25.56,66.507,6.834,53.12,0,0,4.094,4.016,29.81,29.35,37.73,127,3039.0,729.0,,3.46,95.57,2.63,20.24,15.45,17.0,148.0,,2430000.0,397800.0,137420.0,318900.0,82300.0,563769.0,,508336.0,4071.7,16152.1,11900.0,56623.0,3258000.0,,,274.8558,44.9949,15.5435,36.0706,9.3089,63.7676,,57.4976,0.4605,1.827,1.346,6.4046,368.5104,,,577.8,290.4,127.0,261.5,31.3,37.0,19.7,6.4,3.6,98.8,14.9,52.18,6.5,83.94
SE,Sweden,1997,43.45,9.14,36675.751,3.065,10.359,0.658,25.92,71.995,6.95,52.63,0,1,1.705,4.094,29.74,29.9,36.54,124,3087.0,727.0,,6.24,83.97,2.82,19.7,17.61,16.0,145.0,,2430000.0,396000.0,148890.0,329300.0,89700.0,592486.0,,501166.0,4411.6,16678.8,12100.0,59103.0,3276000.0,,,274.6985,44.7657,16.8312,37.2256,10.1401,66.9774,,56.6541,0.4987,1.8854,1.3678,6.6813,370.3343,,,559.2,273.4,128.6,266.9,29.9,37.6,20.4,5.8,5.8,86.9,14.2,50.760000000000005,6.705,83.96
SE,Sweden,1998,44.13,9.21,38211.723,4.246,8.941,-0.267,26.28,74.335,7.059,52.14,0,0,3.065,1.705,29.67,30.45,35.35,116,3063.0,740.0,,7.65,80.4,2.9,19.38,16.71,19.0,141.0,,2570800.0,400000.0,142500.0,330400.0,86900.0,585407.0,,488536.0,4222.2,16734.5,12200.0,52898.0,3277000.0,,,290.4539,45.1928,16.0999,37.3292,9.8181,66.1404,,55.1957,0.477,1.8907,1.3784,5.9765,370.2417,,,551.8,266.8,128.0,261.6,30.3,36.8,19.2,7.0,6.1,78.7,14.6,49.34,6.91,83.98
SE,Sweden,1999,44.78,9.28,39786.027,4.201,7.607,0.462,26.64,74.848,6.843,51.65,0,0,4.246,3.065,29.6,31.0,34.16,131,3115.0,771.0,,8.92,70.71,3.09,18.57,16.89,20.0,137.0,,2752600.0,447792.0,144040.0,325400.0,94000.0,589862.0,,439441.0,4267.9,16481.3,12000.0,48100.0,3299000.0,,,310.7518,50.553,16.2612,36.7357,10.612,66.5918,,49.6102,0.4818,1.8606,1.3547,5.4302,372.437,,,540.6,258.2,124.4,260.2,30.0,37.6,21.9,6.8,5.8,84.0,14.4,47.92,7.115,84.01
SE,Sweden,2000,45.4,9.37,41561.775,4.631,5.466,0.899,27.0,81.472,6.738,50.4,0,0,4.201,4.246,31.8,31.5,32.97,108,3099.0,765.0,,7.48,75.39,2.87,14.63,17.48,19.0,133.0,,2602200.0,448000.0,149810.0,277000.0,89900.0,542818.0,,463539.0,4438.8,14029.9,10200.0,50300.0,3348000.0,,,293.3012,50.4953,16.8855,31.2214,10.1329,61.1825,,52.2468,0.5003,1.5813,1.1497,5.6695,377.3624,,,519.4,242.8,121.6,258.6,30.6,37.4,21.3,6.5,5.2,80.7,13.3,46.5,7.32,84.04
SE,Sweden,2001,45.99,9.37,42014.402,1.361,4.73,2.406,26.5,80.569,6.615,52.0,0,0,4.631,4.201,26.6,32.7,31.79,110,3124.0,780.0,,12.66,67.21,3.09,16.26,19.0,23.0,137.0,,2659400.0,436400.0,143190.0,275900.0,96100.0,540879.0,,452156.0,4242.7,13974.2,10200.0,49000.0,3339000.0,,,298.9447,49.056,16.0961,31.0141,10.8027,60.8005,,50.8271,0.4769,1.5708,1.1466,5.5081,375.3389,,,506.6,237.7,117.7,262.3,31.8,39.0,22.3,7.1,3.8,72.3,14.0,45.08,7.89,84.08
SE,Sweden,2002,46.53,9.57,42831.758,2.278,4.965,2.158,26.2,77.085,6.911,49.8,0,0,1.361,4.631,28.3,31.6,30.6,135,3133.0,781.0,,14.13,70.26,3.35,16.7,19.53,23.0,140.0,,2664300.0,469800.0,146480.0,283800.0,101400.0,557826.0,,452713.0,4340.1,14374.3,10500.0,48000.0,3274000.0,,,298.5224,52.6389,16.4124,31.7985,11.3614,62.5018,,50.7244,0.4863,1.6106,1.1765,5.3782,366.8365,,,498.2,233.8,117.1,257.4,30.7,38.6,22.7,7.2,4.3,77.5,13.7,43.66,8.19,84.13
SE,Sweden,2003,47.04,9.54,43475.366,1.881,5.555,1.926,25.3,75.328,6.797,49.5,0,0,2.278,1.361,31.0,33.7,29.4,124,3124.0,781.0,,14.27,69.49,3.5,16.34,18.84,21.0,136.0,,2484400.0,452200.0,140400.0,287500.0,97900.0,552200.0,,425417.0,4160.0,14561.7,10600.0,49000.0,3253000.0,,,277.3316,50.4787,15.6727,32.0934,10.9285,61.6416,,47.489,0.4644,1.6255,1.1833,5.4698,363.1298,,,480.7,224.9,111.3,258.9,30.5,38.5,22.4,7.5,4.6,73.2,12.8,42.239999999999995,8.32,84.2
SE,Sweden,2004,47.5,9.39,45114.67,4.18,6.693,0.374,26.1,78.736,6.673,48.7,0,0,1.881,2.278,33.9,33.2,28.21,116,3147.0,790.0,,14.59,65.04,3.44,18.04,18.66,22.0,125.0,,2287100.0,404000.0,142420.0,294500.0,91200.0,553690.0,,387050.0,4219.9,14916.2,10900.0,52000.0,3275000.0,,,254.305,44.9212,15.8358,32.7458,10.1406,61.5654,,43.0365,0.4692,1.6585,1.212,5.7819,364.1506,,,450.4,208.6,104.1,259.2,30.1,40.2,22.8,7.2,4.9,66.5,13.3,40.82,8.14,84.27
SE,Sweden,2005,47.92,9.31,46189.683,2.793,7.81,0.453,26.8,84.168,6.515,49.0,0,0,4.18,1.881,37.6,33.9,27.02,120,3122.0,781.0,,12.12,65.93,3.36,21.42,16.72,26.0,118.0,,2381200.0,439000.0,135940.0,275131.0,96230.0,531923.0,,395272.0,4027.8,13935.2,18700.0,45000.0,3208000.0,,,263.7113,48.618,15.055,30.47,10.6572,58.909,,43.7753,0.4461,1.5433,2.071,4.9836,355.2771,,,438.0,202.2,94.9,257.1,29.9,41.9,22.8,7.5,3.8,70.6,13.9,39.4,8.16,84.35
SE,Sweden,2006,48.3,9.39,48078.352,4.676,7.066,1.36,26.4,88.33,6.373,43.9,0,0,2.793,4.18,39.5,29.8,25.84,127,3091.0,764.0,,12.89,46.94,3.78,24.77,18.65,27.0,126.0,,2189000.0,341900.0,137410.0,264448.0,95506.0,519650.0,,400600.0,4071.4,13394.1,18700.0,42000.0,3172000.0,,,241.0659,37.6521,15.1324,29.1226,10.5177,57.227,,44.1165,0.4484,1.475,2.0594,4.6253,349.3198,,,427.9,198.2,91.6,255.6,30.8,41.1,22.6,7.5,3.4,63.2,13.5,38.15,8.04,84.46
SE,Sweden,2007,48.63,9.48,49262.153,3.225,6.161,2.212,27.1,89.547,6.187,39.3,0,0,4.676,2.793,41.0,29.4,24.65,125,3089.0,775.0,,19.15,52.86,3.92,29.78,20.3,27.0,119.0,,2137700.0,383600.0,133540.0,264869.0,105410.0,526942.0,,401100.0,3956.7,13415.4,15700.0,38000.0,3025000.0,,,233.6771,41.9322,14.5976,28.9535,11.5226,57.6013,,43.8452,0.4325,1.4665,1.7162,4.1539,330.67,,,416.4,186.0,87.1,251.1,30.5,40.3,22.0,7.0,3.5,63.2,12.6,36.9,7.99,84.59
